"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","image-keyboard-response","1097","417409","0.0-3.0-0.270","","null","img_mproj/jap/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1098","417711","0.0-3.0-1.270","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1099","417914","0.0-3.0-2.270","","null","img_mproj/Mjap/5.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1100","418646","0.0-3.0-3.270","","731","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","1101","418849","0.0-3.0-0.271","","null","img_mproj/Mjap/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1102","419151","0.0-3.0-1.271","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1103","419352","0.0-3.0-2.271","","null","img_mproj/Mjap/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1104","420032","0.0-3.0-3.271","","679","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","1105","420237","0.0-3.0-0.272","","null","img_mproj/french/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1106","420539","0.0-3.0-1.272","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1107","420741","0.0-3.0-2.272","","null","img_mproj/french/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1108","421746","0.0-3.0-3.272","","1004","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","1109","421948","0.0-3.0-0.273","","null","img_mproj/Mfalse/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1110","422250","0.0-3.0-1.273","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1111","422453","0.0-3.0-2.273","","null","img_mproj/Mfalse/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1112","423291","0.0-3.0-3.273","","837","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","1113","423493","0.0-3.0-0.274","","null","img_mproj/Mtools/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1114","423794","0.0-3.0-1.274","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1115","423996","0.0-3.0-2.274","","null","img_mproj/Mtools/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1116","425991","0.0-3.0-3.274","","1994","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","1117","426194","0.0-3.0-0.275","","null","img_mproj/Mjap/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1118","426496","0.0-3.0-1.275","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1119","426699","0.0-3.0-2.275","","null","img_mproj/Mjap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1120","427780","0.0-3.0-3.275","","1079","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","1121","427981","0.0-3.0-0.276","","null","img_mproj/Mjap/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1122","428283","0.0-3.0-1.276","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1123","428486","0.0-3.0-2.276","","null","img_mproj/Mjap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1124","429664","0.0-3.0-3.276","","1178","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","1125","429870","0.0-3.0-0.277","","null","img_mproj/false/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1126","430172","0.0-3.0-1.277","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1127","430374","0.0-3.0-2.277","","null","img_mproj/false/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1128","430847","0.0-3.0-3.277","","472","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","1129","431049","0.0-3.0-0.278","","null","img_mproj/french/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1130","431351","0.0-3.0-1.278","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1131","431554","0.0-3.0-2.278","","null","img_mproj/french/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1132","432063","0.0-3.0-3.278","","508","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","1133","432265","0.0-3.0-0.279","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1134","432566","0.0-3.0-1.279","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1135","432772","0.0-3.0-2.279","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1136","433227","0.0-3.0-3.279","","454","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","html-button-response","1137","435875","0.0-4.0","","2647","<p> Great job! You have finished the experiment. Click next to learn about the experiment. </p>","0","","",""
