"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","image-keyboard-response","1059","615417","0.0-3.0-2.260","","null","img_mproj/faces/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1060","616079","0.0-3.0-3.260","","662","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","1061","616285","0.0-3.0-0.261","","null","img_mproj/jap/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1062","616596","0.0-3.0-1.261","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1063","616805","0.0-3.0-2.261","","null","img_mproj/Mjap/5.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1064","617845","0.0-3.0-3.261","","1040","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","1065","618050","0.0-3.0-0.262","","null","img_mproj/tools/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1066","618362","0.0-3.0-1.262","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1067","618564","0.0-3.0-2.262","","null","img_mproj/tools/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1068","618842","0.0-3.0-3.262","","277","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","1069","619049","0.0-3.0-0.263","","null","img_mproj/Mtools/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1070","619360","0.0-3.0-1.263","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1071","619564","0.0-3.0-2.263","","null","img_mproj/Mtools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1072","621219","0.0-3.0-3.263","","1654","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","1073","621428","0.0-3.0-0.264","","null","img_mproj/tools/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1074","621739","0.0-3.0-1.264","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1075","621942","0.0-3.0-2.264","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1076","622647","0.0-3.0-3.264","","705","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","1077","622849","0.0-3.0-0.265","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1078","623162","0.0-3.0-1.265","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1079","623374","0.0-3.0-2.265","","null","img_mproj/Mjap/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1080","623684","0.0-3.0-3.265","","309","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","1081","623888","0.0-3.0-0.266","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1082","624199","0.0-3.0-1.266","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1083","624402","0.0-3.0-2.266","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1084","625133","0.0-3.0-3.266","","730","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","1085","625335","0.0-3.0-0.267","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1086","625647","0.0-3.0-1.267","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1087","625859","0.0-3.0-2.267","","null","img_mproj/Mfalse/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1088","626404","0.0-3.0-3.267","","544","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMP"
"","","","","","image-keyboard-response","1089","626606","0.0-3.0-0.268","","null","img_mproj/tools/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1090","626915","0.0-3.0-1.268","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1091","627131","0.0-3.0-2.268","","null","img_mproj/tools/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1092","628187","0.0-3.0-3.268","","1055","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","1093","628391","0.0-3.0-0.269","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1094","628700","0.0-3.0-1.269","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1095","628904","0.0-3.0-2.269","","null","img_mproj/faces/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1096","629451","0.0-3.0-3.269","","546","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","1097","629659","0.0-3.0-0.270","","null","img_mproj/jap/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1098","629961","0.0-3.0-1.270","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1099","630169","0.0-3.0-2.270","","null","img_mproj/Mjap/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1100","630824","0.0-3.0-3.270","","655","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","1101","631036","0.0-3.0-0.271","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1102","631347","0.0-3.0-1.271","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1103","631551","0.0-3.0-2.271","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1104","631929","0.0-3.0-3.271","","378","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","1105","632131","0.0-3.0-0.272","","null","img_mproj/Mfalse/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1106","632437","0.0-3.0-1.272","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1107","632646","0.0-3.0-2.272","","null","img_mproj/Mfalse/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1108","633119","0.0-3.0-3.272","","473","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","1109","633331","0.0-3.0-0.273","","null","img_mproj/Mfaces/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1110","633647","0.0-3.0-1.273","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1111","633862","0.0-3.0-2.273","","null","img_mproj/Mfaces/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1112","634303","0.0-3.0-3.273","","441","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","1113","634519","0.0-3.0-0.274","","null","img_mproj/Mfrench/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1114","634820","0.0-3.0-1.274","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1115","635035","0.0-3.0-2.274","","null","img_mproj/Mfrench/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1116","635673","0.0-3.0-3.274","","637","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","1117","635882","0.0-3.0-0.275","","null","img_mproj/faces/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1118","636193","0.0-3.0-1.275","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1119","636396","0.0-3.0-2.275","","null","img_mproj/faces/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1120","636933","0.0-3.0-3.275","","537","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","1121","637142","0.0-3.0-0.276","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1122","637452","0.0-3.0-1.276","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1123","637670","0.0-3.0-2.276","","null","img_mproj/jap/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1124","638563","0.0-3.0-3.276","","893","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","1125","638769","0.0-3.0-0.277","","null","img_mproj/tools/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1126","639078","0.0-3.0-1.277","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1127","639280","0.0-3.0-2.277","","null","img_mproj/tools/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1128","642152","0.0-3.0-3.277","","2871","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SNT"
"","","","","","image-keyboard-response","1129","642357","0.0-3.0-0.278","","null","img_mproj/Mfrench/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","1130","642669","0.0-3.0-1.278","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","1131","642873","0.0-3.0-2.278","","null","img_mproj/Mfrench/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","1132","643292","0.0-3.0-3.278","","418","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","1133","643496","0.0-3.0-0.279","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_1","",""
